Tiempo,Galga ex,Axial Force,Axial Force,Axial Displacement
329.79492,0.021504963,7.0666423,188.4437947,0.78089237
329.89453,0.034146454,7.4669447,199.1185253,0.78305197
329.99414,0.039033066,7.4845109,199.5869573,0.79335195
330.09375,0.030482436,7.1646829,191.0582107,0.78873992
330.19336,0.043381184,7.5631471,201.6839227,0.7912274
330.29297,0.040087041,7.2258935,192.6904933,0.80574107
330.39258,0.029899428,6.876687,183.37832,0.79355079
330.49219,0.044233307,7.3494444,195.985184,0.8014518
330.5918,0.042472348,7.2674699,193.7991973,0.80904794
330.69141,0.037799008,7.1008306,189.3554827,0.80219585
330.79102,0.052344322,7.5596757,201.591352,0.80746633
330.89063,0.049146254,7.3405333,195.7475547,0.81838107
330.99023,0.046004053,7.2281919,192.751784,0.80737597
331.08984,0.060187984,7.6140122,203.0403253,0.81753564
331.18945,0.055178743,7.3083582,194.889552,0.82347834
331.28906,0.055983003,7.3272324,195.392864,0.81475776
331.38867,0.064902678,7.4417663,198.4471013,0.82633507
331.48828,0.05267432,6.9982724,186.6205973,0.82807291
331.58789,0.060514487,7.260437,193.6116533,0.82526499
331.6875,0.067980416,7.4751515,199.3373733,0.8354193
331.78711,0.058936682,7.1502986,190.6746293,0.83183044
331.88672,0.06967546,7.5038924,200.1037973,0.8318907
331.98633,0.071938619,7.4440832,198.5088853,0.84489846
332.08594,0.062224112,7.1023755,189.39668,0.83696705
332.18555,0.076667644,7.5632238,201.685968,0.84243715
332.28516,0.075195864,7.4280696,198.081856,0.85227275
332.38477,0.070383541,7.2582598,193.5535947,0.84459108
332.48438,0.086617671,7.6558733,204.1566213,0.85041112
332.58398,0.076636016,7.1615362,190.9742987,0.86254913
332.68359,0.076744266,7.1614609,190.9722907,0.8516264
332.7832,0.086567551,7.4700623,199.2016613,0.8607949
332.88281,0.083203167,7.3302636,195.473696,0.86457926
332.98242,0.081789255,7.2793221,194.115256,0.85751259
333.08203,0.096150801,7.6357837,203.6208987,0.86882079
333.18164,0.08421088,7.1633468,191.0225813,0.87123775
333.28125,0.090820253,7.3884048,197.024128,0.86719173
333.38086,0.098530695,7.5821819,202.1915173,0.87644261
333.48047,0.092170797,7.3363109,195.6349573,0.87629646
333.58008,0.098917089,7.5465426,201.241136,0.87327766
333.67969,0.10720818,7.3410373,195.7609947,0.88701457
333.7793,0.092887506,6.8449659,182.532424,0.87856919
333.87891,0.10683024,7.3089814,194.9061707,0.88510638
333.97852,0.10382155,7.1887703,191.7005413,0.8932538
334.07813,0.10303232,7.159831,190.9288267,0.884866
334.17773,0.11547719,7.5289245,200.77132,0.89443618
334.27734,0.10785909,7.2287574,192.766864,0.89772505
334.37695,0.1132611,7.4074678,197.5324747,0.89205915
334.47656,0.11895183,7.3643537,196.3827653,0.90481651
334.57617,0.10655444,6.9274578,184.732208,0.90078562
334.67578,0.11796231,7.3094916,194.919776,0.90256304
334.77539,0.12111194,7.3926058,197.1361547,0.91196167
334.875,0.11352255,7.1258969,190.0239173,0.90777242
334.97461,0.1258744,7.5241528,200.6440747,0.90957147
335.07422,0.13384059,7.3504276,196.0114027,0.92063922
335.17383,0.12421682,7.0065041,186.8401093,0.91428787
335.27344,0.13829261,7.4568863,198.8503013,0.91830415
335.37305,0.1440891,7.4026098,197.402928,0.92945683
335.47266,0.13808861,7.1754236,191.3446293,0.91841972
335.57227,0.15976557,7.6286387,203.4303653,0.92753643
335.67188,0.26403034,7.3417587,195.780232,0.93556124
335.77148,0.25931814,7.1281533,190.084088,0.92962325
335.87109,0.27755123,7.5770187,202.053832,0.93469059
335.9707,0.36532462,7.3505249,196.0139973,0.944731
336.07031,0.36245632,7.188725,191.6993333,0.93392259
336.16992,0.38896289,7.6138501,203.0360027,0.94321865
336.26953,0.4318485,7.3543129,196.1150107,0.95037496
336.36914,0.43231183,7.3072691,194.8605093,0.94206059
336.46875,0.56524152,7.5144515,200.3853733,0.95089668
336.56836,0.62401736,7.0333362,187.555632,0.9584738
336.66797,0.6308285,7.2318811,192.8501627,0.95114541
336.76758,0.64075494,7.4429598,198.478928,0.9598133
336.86719,0.63657862,7.2349067,192.9308453,0.96257353
336.9668,0.64112276,7.3625708,196.3352213,0.95859224
337.06641,0.65884602,7.4576445,198.87052,0.97100288
337.16602,0.64712507,6.9622645,185.6603867,0.96723735
337.26563,0.6581195,7.32093,195.2248,0.96680415
337.36523,0.66371208,7.4474659,198.5990907,0.9752391
337.46484,0.6608482,7.3149238,195.0646347,0.97812206
337.56445,0.6611163,7.3105283,194.9474213,0.97272271
337.66406,0.67083246,7.4911776,199.764736,0.98210436
337.76367,0.65440279,6.914115,184.3764,0.98158592
337.86328,0.66530567,7.2800679,194.135144,0.98139
337.96289,0.66805851,7.3566742,196.1779787,0.99127221
338.0625,0.66147566,7.1208858,189.890288,0.98644525
338.16211,0.67519474,7.5679789,201.8127707,0.99065971
338.26172,0.6726768,7.4449224,198.531264,1.0002023
338.36133,0.66815919,7.2875237,194.3339653,0.98979354
338.46094,0.68169594,7.7014036,205.3707627,0.99959993
338.56055,0.67062223,7.306603,194.8427467,1.0086824
338.66016,0.66936719,7.2587218,193.5659147,0.99860674
338.75977,0.68100423,7.6340203,203.5738747,1.0099365
338.85938,0.67276418,7.334403,195.58408,1.0134636
338.95898,0.67696291,7.4692698,199.180528,1.0071037
339.05859,0.68148202,7.5750723,202.001928,1.0180072
339.1582,0.67083102,7.2023277,192.062072,1.0198071
339.25781,0.67741042,7.423449,197.95864,1.014763
339.35742,0.68366116,7.6088533,202.9027547,1.0249722
339.45703,0.67458659,7.2862258,194.2993547,1.0249293
339.55664,0.68192577,7.5309215,200.8245733,1.0216496
339.65625,0.68182266,7.4588099,198.9015973,1.0343239
339.75586,0.66948974,7.0281639,187.417704,1.0308709
339.85547,0.67949754,7.3707566,196.5535093,1.0314138
339.95508,0.68388635,7.50736,200.1962667,1.0384607
340.05469,0.67674124,7.2547932,193.461152,1.0401083
340.1543,0.68407214,7.4991574,199.9775307,1.0356846
340.25391,0.68778265,7.5956059,202.5494907,1.0484629
340.35352,0.67530185,7.1557117,190.8189787,1.0469856
340.45313,0.68463522,7.4728909,199.2770907,1.0460188
340.55273,0.68968779,7.6273088,203.3949013,1.0547792
340.65234,0.68084866,7.3221388,195.2570347,1.0536851
340.75195,0.68930358,7.6033354,202.7556107,1.0519624
340.85156,0.68519783,7.4276972,198.0719253,1.0655545
340.95117,0.67274034,6.991818,186.44848,1.0588799
341.05078,0.68516046,7.4175668,197.8017813,1.0618163
341.15039,0.68633348,7.4490166,198.6404427,1.070991
341.25,0.67959845,7.2134042,192.3574453,1.0672064
341.34961,0.69184911,7.6281719,203.4179173,1.0689607
341.44922,0.68925512,7.5178771,200.4767227,1.0816543
341.54883,0.68155664,7.2534289,193.4247707,1.0707986
341.64844,0.69527251,7.7109237,205.624632,1.0779659
341.74805,0.68791455,7.4654183,199.0778213,1.0863309
341.84766,0.68100125,7.2281232,192.749952,1.0807806
341.94727,0.69389075,7.6577611,204.2069627,1.0846314
342.04688,0.68731278,7.4377275,198.3394,1.0958828
342.14648,0.67924941,7.1598892,190.9303787,1.0882751
342.24609,0.69251859,7.606863,202.84968,1.0927972
342.3457,0.69225252,7.5839128,202.2376747,1.101431
342.44531,0.68482971,7.3258224,195.355264,1.0952581
342.54492,0.69708371,7.7397437,206.3931653,1.098011
342.64453,0.70148259,7.2943134,194.515024,1.1139668
342.74414,0.69667155,7.1215658,189.9084213,1.1007336
342.84375,0.70819759,7.4964056,199.9041493,1.1126044
342.94336,0.70499039,7.3601775,196.2714,1.116439
343.04297,0.70362473,7.3097539,194.9267707,1.1099417
343.14258,0.74947083,7.717679,205.8047733,1.1188504
343.24219,0.83347511,7.2392273,193.0460613,1.1240839
343.3418,0.83775723,7.354002,196.10672,1.116931
343.44141,0.85378045,7.6346264,203.5900373,1.1280315
343.54102,0.8500725,7.3296504,195.457344,1.127926
343.64063,0.85856926,7.5858769,202.2900507,1.1249654
343.74023,1.0540845,7.5165267,200.440712,1.1370704
343.83984,1.0531363,7.1387758,190.3673547,1.1325988
343.93945,1.0681061,7.5659518,201.7587147,1.1344802
344.03906,1.0763984,7.5830235,202.21396,1.1441364
344.13867,1.0706081,7.3368316,195.6488427,1.1402111
344.23828,1.0845448,7.7270346,206.054256,1.1408753
344.33789,1.2085754,7.3893242,197.0486453,1.1575577
344.4375,1.2014986,7.1087384,189.5663573,1.1437023
344.53711,1.2158391,7.5232844,200.6209173,1.1544738
344.63672,1.2148153,7.4096375,197.5903333,1.1594099
344.73633,1.2127692,7.3226461,195.2705627,1.1520386
344.83594,1.2303746,7.7400718,206.4019147,1.1603937
344.93555,1.2301841,7.3716478,196.5772747,1.1693006
345.03516,1.2292928,7.3277979,195.407944,1.1596615
345.13477,1.2432015,7.7057991,205.487976,1.1689115
345.23438,1.2396498,7.4751782,199.3380853,1.1749494
345.33398,1.2394904,7.4514318,198.704848,1.1659704
345.43359,1.2494588,7.6280236,203.4139627,1.1767057
345.5332,1.237637,7.1938653,191.836408,1.1805876
345.63281,1.2427783,7.3679142,196.477712,1.1757847
345.73242,1.2520323,7.646709,203.91224,1.1857744
345.83203,1.2467663,7.4419103,198.4509413,1.1884973
345.93164,1.2479453,7.4708581,199.2228827,1.1816537
346.03125,1.2483718,7.5206976,200.551936,1.1945776
346.13086,1.2331997,6.9880571,186.3481893,1.1931376
346.23047,1.2427883,7.3148408,195.0624213,1.1913226
346.33008,1.2476846,7.4697394,199.1930507,1.1991382
346.42969,1.2461889,7.407186,197.52496,1.2033077
346.5293,1.2438008,7.3165903,195.1090747,1.1986868
346.62891,1.2560401,7.7237082,205.965552,1.2019417
346.72852,1.2439926,7.3090563,194.908168,1.2177626
346.82813,1.2399075,7.1627579,191.0068773,1.2030193
346.92773,1.2512245,7.5415578,201.108208,1.2136961
347.02734,1.2480378,7.4287314,198.099504,1.2180921
347.12695,1.2452251,7.3258481,195.3559493,1.2105808
347.22656,1.2579782,7.7407279,206.4194107,1.2189
347.32617,1.2446222,7.2998271,194.662056,1.2283616
347.42578,1.2414472,7.1848178,191.5951413,1.2179508
347.52539,1.2541147,7.6111012,202.9626987,1.227425
347.625,1.2508501,7.4860024,199.6267307,1.234237
347.72461,1.2470844,7.3532605,196.0869467,1.2263908
347.82422,1.2597841,7.7687769,207.167384,1.2337117
347.92383,1.2451441,7.2811551,194.164136,1.2442704
348.02344,1.2435604,7.2263827,192.7035387,1.2332259
348.12305,1.2540061,7.5732369,201.952984,1.2440329
348.22266,1.2455487,7.2815523,194.174728,1.2448982
348.32227,1.2538537,7.5592265,201.5793733,1.2411798
348.42188,1.2574263,7.6586175,204.2298,1.2523419
348.52148,1.2479975,7.3317637,195.5136987,1.2469023
348.62109,1.2607026,7.7545872,206.788992,1.2519518
348.7207,1.2513759,7.4285436,198.094496,1.2640077
348.82031,1.2448449,7.2017503,192.0466747,1.2538794
348.91992,1.2584003,7.6614861,204.306296,1.2622061
349.01953,1.253638,7.4863453,199.6358747,1.2693599
349.11914,1.2515967,7.4119978,197.6532747,1.2597507
349.21875,1.2618903,7.7454672,206.545792,1.2693218
349.31836,1.2497213,7.3326693,195.537848,1.2769399
349.41797,1.2481567,7.2769179,194.051144,1.267563
349.51758,1.2596722,7.660388,204.2770133,1.2785168
349.61719,1.2543566,7.4648399,199.0623973,1.2843549
349.7168,1.2535683,7.4355788,198.2821013,1.2747774
349.81641,1.2624679,7.7072906,205.5277493,1.2861123
349.91602,1.2495294,7.2630563,193.6815013,1.2920758
350.01563,1.252701,7.3732548,196.620128,1.2830008
350.11523,1.2612673,7.6524181,204.0644827,1.2935632
350.21484,1.2556069,7.4506116,198.682976,1.2980393
350.31445,1.2573992,7.5084209,200.2245573,1.2892903
350.41406,1.2630746,7.6582799,204.2207973,1.3021393
350.51367,1.2498775,7.1986203,191.963208,1.3036909
350.61328,1.2579544,7.4758883,199.3570213,1.2991315
350.71289,1.2638443,7.661551,204.3080267,1.3090533
350.8125,1.256676,7.4109492,197.625312,1.3094411
350.91211,1.2630928,7.6228333,203.2755547,1.3058335
351.01172,1.2691298,7.7382851,206.3542693,1.3169132
351.11133,1.2581427,7.3471494,195.923984,1.3166065
351.21094,1.2661721,7.6173415,203.1291067,1.313718
351.31055,1.27267,7.7854948,207.6131947,1.3249233
351.41016,1.2627379,7.4274325,198.0648667,1.3221804
351.50977,1.274088,7.8042979,208.1146107,1.3233106
351.60938,1.2746761,7.6937623,205.1669947,1.3354727
351.70898,1.2676672,7.4485278,198.627408,1.3242722
351.80859,1.279633,7.8517542,209.380112,1.3346127
351.9082,1.2709188,7.5326934,200.871824,1.3413965
352.00781,1.2714972,7.5515127,201.373672,1.3329492
352.10742,1.2756296,7.6315393,203.5077147,1.3436048
352.20703,1.2627795,7.1598043,190.9281147,1.3460217
352.30664,1.2689258,7.3705745,196.5486533,1.341702
352.40625,1.2753791,7.5816073,202.1761947,1.3506899
352.50586,1.2703481,7.4021902,197.3917387,1.3535298
352.60547,1.2718502,7.4471512,198.5906987,1.3483216
352.70508,1.2856339,7.7638221,207.035256,1.357865
352.80469,1.2788856,7.362709,196.3389067,1.3617102
352.9043,1.2830958,7.5044785,200.1194267,1.3573463
353.00391,1.294848,7.7609391,206.958376,1.3670825
353.10352,1.2895024,7.4800076,199.4668693,1.3680162
353.20313,1.2945739,7.6424332,203.7982187,1.3627352
353.30273,1.3079085,7.5362883,200.967688,1.3763206
353.40234,1.2949234,7.0806022,188.8160587,1.3719912
353.50195,1.3060818,7.456584,198.84224,1.3746321
353.60156,1.3083251,7.5255485,200.6812933,1.3828242
353.70117,1.3020464,7.3033147,194.7550587,1.3803833
353.80078,1.3126338,7.6596389,204.2570373,1.3807497
353.90039,1.3138784,7.6599517,204.2653787,1.3931699
354.00,1.3049626,7.3523817,196.063512,1.3859315
354.09961,1.3185155,7.8024507,208.065352,1.3913437
354.19922,1.3146772,7.6298056,203.4614827,1.39931
354.29883,1.3079429,7.3951735,197.2046267,1.3952876
354.39844,1.3196019,7.7866592,207.6442453,1.3969617
354.49805,1.3086261,7.3862176,196.9658027,1.4132627
354.59766,1.3014407,7.1331663,190.217768,1.3962156
354.69727,1.3133013,7.5350223,200.933928,1.4072781
354.79688,1.3096598,7.4097333,197.592888,1.4129544
354.89648,1.3082995,7.3615432,196.3078187,1.4076098
354.99609,1.3207484,7.7816963,207.5119013,1.4145851
355.0957,1.315244,7.5624981,201.666616,1.4221487
355.19531,1.3117865,7.4450464,198.5345707,1.4126861
355.29492,1.3242502,7.8518214,209.381904,1.4217768
355.39453,1.3160409,7.5356007,200.949352,1.4294949
355.49414,1.3084588,7.2750449,194.0011973,1.4222747
355.59375,1.3213313,7.7104492,205.6119787,1.4260581
355.69336,1.3204373,7.6524687,204.065832,1.4374075
355.79297,1.31306,7.3973813,197.2635013,1.4286271
355.89258,1.3266578,7.8485723,209.2952613,1.4345274
355.99219,1.3213065,7.5878921,202.3437893,1.4446617
356.0918,1.3137801,7.3268962,195.3838987,1.4383423
356.19141,1.3270811,7.7751875,207.3383333,1.4424678
356.29102,1.3254737,7.6781287,204.7500987,1.4511364
356.39063,1.3183454,7.4328976,198.2106027,1.4446239
356.49023,1.330845,7.8478336,209.2755627,1.4493339
356.58984,1.3257233,7.533936,200.90496,1.4615788
356.68945,1.3160317,7.1976967,191.9385787,1.4529573
356.78906,1.3291218,7.6428208,203.8085547,1.4585788
356.88867,1.3285482,7.6109657,202.9590853,1.4662102
356.98828,1.3225163,7.402894,197.4105067,1.4609655
357.08789,1.3360478,7.8504515,209.3453733,1.464028
357.1875,1.3336196,7.6304836,203.4795627,1.4774215
357.28711,1.3263476,7.3754401,196.6784027,1.4664496
357.38672,1.3400594,7.8237247,208.6326587,1.4744831
357.48633,1.3374078,7.6774669,204.7324507,1.4814143
357.58594,1.3336216,7.5406041,201.082776,1.4738865
357.68555,1.357409,7.9262633,211.3670213,1.4805411
357.78516,1.35399,7.3840547,196.9081253,1.4928088
357.88477,1.3518372,7.3145347,195.0542587,1.4794887
357.98438,1.3633424,7.6831231,204.8832827,1.4897902
358.08398,1.3596499,7.5393748,201.0499947,1.4961872
358.18359,1.3583351,7.4884987,199.6932987,1.487553
358.2832,1.3724248,7.8957143,210.5523813,1.4960903
358.38281,1.3658639,7.5553713,201.476568,1.502799
358.48242,1.3685391,7.6420193,203.7871813,1.4953786
358.58203,1.3799343,7.899292,210.6477867,1.5057981
358.68164,1.371641,7.565526,201.74736,1.5106503
358.78125,1.3721255,7.5793548,202.116128,1.5026608
358.88086,1.382692,7.8740101,209.9736027,1.5131721
358.98047,1.3717095,7.4834185,199.5578267,1.5165414
359.08008,1.3747953,7.5808082,202.1548853,1.5095301
359.17969,1.3852407,7.8963389,210.5690373,1.520815
359.2793,1.3770351,7.5790024,202.1067307,1.5247139
359.37891,1.3812118,7.7170725,205.7886,1.5173893
359.47852,1.3870503,7.8152041,208.4054427,1.5290471
359.57813,1.3773715,7.4725175,199.2671333,1.532576
359.67773,1.3800757,7.5666623,201.7776613,1.5227755
359.77734,1.3888416,7.8377366,209.0063093,1.5359327
359.87695,1.3759304,7.391891,197.1170933,1.5399553
359.97656,1.3817244,7.5892191,202.379176,1.5336208
360.07617,1.3891398,7.8205543,208.5481147,1.5443486
360.17578,1.3796912,7.4861231,199.6299493,1.5444953
360.27539,1.3872004,7.7435532,206.494752,1.5399278
360.375,1.3834069,7.5993519,202.649384,1.5536684
360.47461,1.3713536,7.1817169,191.5124507,1.54732
360.57422,1.3833729,7.5913734,202.436624,1.5509199
360.67383,1.384938,7.6378188,203.675168,1.5597626
360.77344,1.3783047,7.410605,197.6161333,1.5556792
360.87305,1.3884354,7.7576289,206.870104,1.5546798
360.97266,1.3836068,7.5480537,201.281432,1.5710969
361.07227,1.3728713,7.177227,191.39272,1.559778
361.17188,1.386574,7.6480818,203.948848,1.5684408
361.27148,1.3836426,7.5441694,201.1778507,1.5766932
361.37109,1.3806072,7.4375629,198.3350107,1.567045
361.4707,1.3914766,7.8001108,208.0029547,1.5774854
361.57031,1.3795724,7.3788886,196.7703627,1.5840927
361.66992,1.3806674,7.4159956,197.7598827,1.575073
361.76953,1.3909798,7.7715769,207.2420507,1.5858712
361.86914,1.3832462,7.4990177,199.9738053,1.5880067
361.96875,1.3858261,7.5856819,202.2848507,1.5834757
362.06836,1.3873098,7.6201324,203.2035307,1.5928383
362.16797,1.373919,7.1625504,191.001344,1.5953507
362.26758,1.3818809,7.4373155,198.3284133,1.591454
362.36719,1.387377,7.6224551,203.2654693,1.6018121
362.4668,1.379144,7.3377004,195.6720107,1.6000351
362.56641,1.3890227,7.6713915,204.57044,1.5978527
362.66602,1.3912789,7.7512946,206.7011893,1.60999
362.76563,1.3812139,7.4023709,197.3965573,1.6061
362.86523,1.3920829,7.773212,207.2856533,1.6067063
362.96484,1.3853347,7.5418463,201.1159013,1.618616
363.06445,1.3748841,7.1833749,191.556664,1.6128918
363.16406,1.3871554,7.6075363,202.8676347,1.6155603
363.26367,1.3882569,7.6424646,203.799056,1.6265969
363.36328,1.3807435,7.3872161,196.9924293,1.6198716
363.46289,1.39425,7.8440995,209.1759867,1.6250591
363.5625,1.3858012,7.5489116,201.3043093,1.6353998
363.66211,1.3791733,7.3216743,195.244648,1.6255047
363.76172,1.3924154,7.7769675,207.3858,1.631631
363.86133,1.3864956,7.5635796,201.695456,1.6415828
363.96094,1.3856387,7.5356522,200.9507253,1.6310593
364.06055,1.3955288,7.8695011,209.8533627,1.6432236
364.16016,1.3859756,7.5201554,200.5374773,1.647544
364.25977,1.3852651,7.4946141,199.856376,1.6404375
364.35938,1.3945003,7.7890544,207.7081173,1.6507467
364.45898,1.3826557,7.3441195,195.8431867,1.6543977
364.55859,1.3866823,7.4793191,199.4485093,1.6467009
364.6582,1.3950528,7.7612486,206.9666293,1.6577984
364.75781,1.3856305,7.4279537,198.0787653,1.657258
364.85742,1.3947517,7.7393622,206.382992,1.6552361
364.95703,1.4216336,7.6247239,203.3259707,1.6677526
365.05664,1.4126178,7.2314057,192.8374853,1.6625973
365.15625,1.4244913,7.6261039,203.3627707,1.6629676
365.25586,1.436076,7.7124438,205.665168,1.6744906
365.35547,1.428812,7.4173355,197.7956133,1.6707256
365.45508,1.4412475,7.8073106,208.1949493,1.6716121
365.55469,1.655972,7.5705299,201.8807973,1.6842653
365.6543,1.6480161,7.2062993,192.1679813,1.6767408
365.75391,1.6636113,7.6713881,204.5703493,1.6821735
365.85352,1.6682287,7.6221886,203.2583627,1.6926571
365.95313,1.6628872,7.4173803,197.796808,1.6837993
366.05273,1.681301,7.8677235,209.80596,1.6892327
366.15234,1.8454939,7.4651856,199.071616,1.7002871
366.25195,1.8419707,7.3107567,194.953512,1.6890651
366.35156,1.8585864,7.7437224,206.499264,1.6987063
366.45117,1.8582171,7.5624499,201.6653307,1.7055349
366.55078,1.8573146,7.5098543,200.2627813,1.6972731
366.65039,1.8835574,7.8742409,209.9797573,1.7064815
366.75,1.9237142,7.3295078,195.4535413,1.7133946
366.84961,1.9270219,7.4324875,198.1996667,1.7050408
366.94922,1.938186,7.7071071,205.522856,1.7143865
367.04883,1.9341519,7.4941435,199.8438267,1.7172632
367.14844,1.9377325,7.6059132,202.824352,1.7122712
367.24805,1.9575173,7.7148852,205.730272,1.7238461
367.34766,1.9477651,7.2763939,194.0371707,1.7233969
367.44727,1.9563472,7.5595112,201.5869653,1.7212071
367.54688,1.9628685,7.7147651,205.7270693,1.7288623
367.64648,1.9580332,7.513906,200.3708267,1.7313515
367.74609,1.9616224,7.6207285,203.2194267,1.7259418
367.8457,1.9744126,7.8608999,209.6239973,1.7362922
367.94531,1.9861093,7.7596812,206.924832,1.7768096
368.04492,2.031651,7.7589641,206.9057093,1.8171579
368.14453,2.0554852,7.7270002,206.0533387,1.8323594
368.24414,2.0603061,7.6891727,205.0446053,1.8356426
368.34375,2.0602796,7.6202698,203.2071947,1.8371409
368.44336,2.0600843,7.5848455,202.2625467,1.8369762
368.54297,2.0587788,7.5229506,200.612016,1.8364664
368.64258,2.0575631,7.4736838,199.2982347,1.8357249
368.74219,2.0562689,7.4223371,197.9289893,1.834112
368.8418,2.0548875,7.3687787,196.5007653,1.8322475
368.94141,2.0533094,7.3152919,195.0744507,1.8310678
369.04102,2.0518031,7.2588573,193.569528,1.8276983
369.14063,2.0504026,7.2081089,192.2162373,1.8241626
369.24023,2.0489919,7.1594248,190.9179947,1.8237557
369.33984,2.0475881,7.1114135,189.6376933,1.82206
369.43945,2.0458925,7.0504875,188.013,1.8207392
369.53906,2.0444262,7.0010424,186.694464,1.8189039
369.63867,2.042896,6.949091,185.3090933,1.8168133
369.73828,2.0414519,6.8961673,183.8977947,1.8142017
369.83789,2.0398827,6.8431602,182.484272,1.8126699
369.9375,2.0384562,6.7921419,181.123784,1.8105233
370.03711,2.0368011,6.7351103,179.6029413,1.8092196
370.13672,2.035399,6.6815209,178.1738907,1.806209
370.23633,2.0339587,6.6320963,176.8559013,1.8056722
370.33594,2.0324397,6.5820298,175.5207947,1.8032258
370.43555,2.0308459,6.5285425,174.0944667,1.802722
370.53516,2.0293057,6.471839,172.5823733,1.800396
370.63477,2.027904,6.4247365,171.3263067,1.7986265
370.73438,2.0264013,6.3702841,169.8742427,1.7969289
370.83398,2.0248449,6.316433,168.4382133,1.795235
370.93359,2.0233643,6.2657185,167.0858267,1.7935289
371.0332,2.0219574,6.2159257,165.7580187,1.7901927
371.13281,2.0204089,6.1607156,164.2857493,1.7896587
371.23242,2.0188766,6.1079655,162.87908,1.7886366
371.33203,2.0173349,6.0554686,161.4791627,1.7862446
371.43164,2.015867,6.0045567,160.121512,1.784018
371.53125,2.0144017,5.9541664,158.7777707,1.7828063
371.63086,2.0127599,5.9003334,157.342224,1.7799134
371.73047,2.0112901,5.8474669,155.9324507,1.7788341
371.83008,2.00984,5.7939992,154.5066453,1.7761049
371.92969,2.0082922,5.7390938,153.0425013,1.7742436
372.0293,2.0068223,5.6868062,151.6481653,1.7714144
372.12891,2.0053596,5.6353016,150.2747093,1.7706627
372.22852,2.0038385,5.5819035,148.85076,1.7691694
372.32813,2.002208,5.5317082,147.5122187,1.7674263
372.42773,2.0006976,5.4770718,146.055248,1.7643874
372.52734,1.9992523,5.4273748,144.7299947,1.7622716
372.62695,1.9976383,5.3711619,143.230984,1.761501
372.72656,1.9961555,5.3208847,141.8902587,1.7595317
372.82617,1.9946853,5.2659793,140.4261147,1.7579125
372.92578,1.9933263,5.2153006,139.0746827,1.7559813
373.02539,1.9916372,5.160511,137.6136267,1.7541097
373.125,1.9901348,5.1090136,136.2403627,1.7515805
373.22461,1.9885499,5.0538445,134.7691867,1.7499981
373.32422,1.9870838,5.0046039,133.456104,1.7481067
373.42383,1.985587,4.9562416,132.1664427,1.7457072
373.52344,1.9840707,4.9028683,130.7431547,1.7444177
373.62305,1.9825882,4.8543949,129.4505307,1.7417909
373.72266,1.980961,4.7977996,127.9413227,1.7402207
373.82227,1.9795237,4.7436266,126.4967093,1.7391112
373.92188,1.9780891,4.6912107,125.098952,1.7373743
374.02148,1.9765837,4.6437111,123.832296,1.7349225
374.12109,1.9749179,4.5857019,122.285384,1.7337557
374.2207,1.9734099,4.5344949,120.919864,1.7305965
374.32031,1.9719077,4.4845996,119.5893227,1.7287513
374.41992,1.9702855,4.4296179,118.123144,1.7267295
374.51953,1.9687718,4.3785791,116.7621093,1.7258087
374.61914,1.9672128,4.3263631,115.3696827,1.7233604
374.71875,1.965775,4.274528,113.9874133,1.7218678
374.81836,1.964342,4.2232141,112.6190427,1.7201179
374.91797,1.9627711,4.1684194,111.1578507,1.7187489
375.01758,1.9611676,4.116796,109.7812267,1.7162081
375.11719,1.9596068,4.063302,108.35472,1.7147411
375.2168,1.9580762,4.0107989,106.9546373,1.7123834
375.31641,1.9565113,3.9572432,105.5264853,1.7099285
375.41602,1.9549783,3.9068418,104.182448,1.7097855
375.51563,1.9532789,3.8512831,102.7008827,1.70578
375.61523,1.9517505,3.7962096,101.232256,1.7041663
375.71484,1.9502714,3.7509005,100.0240133,1.7034452
375.81445,1.9485943,3.6961641,98.564376,1.69965
375.91406,1.9470609,3.6424377,97.131672,1.6986358
376.01367,1.9455256,3.5930395,95.81438667,1.6972834
376.11328,1.9439164,3.5361686,94.29782933,1.694078
376.21289,1.9424839,3.4856431,92.95048267,1.6926048
376.3125,1.9407971,3.4336917,91.565112,1.6909473
376.41211,1.9392433,3.382199,90.19197333,1.6878241
376.51172,1.9375656,3.3271344,88.723584,1.6872717
376.61133,1.9361351,3.2786903,87.43174133,1.6851752
376.71094,1.934492,3.2245674,85.988464,1.6835693
376.81055,1.9328419,3.1695814,84.52217067,1.6807437
376.91016,1.9312359,3.1167002,83.11200533,1.6791571
377.00977,1.9295892,3.0648351,81.728936,1.6766051
377.10938,1.9281414,3.0151615,80.40430667,1.6762315
377.20898,1.9264987,2.9620812,78.988832,1.6729349
377.30859,1.9247757,2.9060707,77.49521867,1.6716664
377.4082,1.9232286,2.8550022,76.133392,1.6695942
377.50781,1.9216909,2.8026152,74.73640533,1.6676183
377.60742,1.9200447,2.7522421,73.39312267,1.6657561
377.70703,1.9183811,2.6987941,71.96784267,1.6630909
377.80664,1.9168363,2.6507869,70.68765067,1.6634033
377.90625,1.9152077,2.5994005,69.31734667,1.6599334
378.00586,1.9135356,2.542455,67.7988,1.6578249
378.10547,1.9120299,2.490078,66.40208,1.6564693
378.20508,1.9103765,2.4388602,65.036272,1.6538471
378.30469,1.9086393,2.3862326,63.63286933,1.6524135
378.4043,1.907153,2.3329523,62.21206133,1.6506553
378.50391,1.9053061,2.2770343,60.72091467,1.6484692
378.60352,1.9037777,2.2285771,59.42872267,1.6460017
